Iteration,Epoch,Training Loss,Training Accuracy,Test Accuracy,Gradient Norm
1649,52,0.0012955731470137835,0.991,0.995,0.05371138482455918
1650,52,0.0012955731470137835,0.991,0.995,0.05983254849177262
1651,52,0.0012955731470137835,0.991,0.995,0.03036832662755108
1652,52,0.0012955731470137835,0.991,0.995,0.08073715743477106
1653,52,0.0012955731470137835,0.991,0.995,0.04025437897089603
1654,52,0.0012955731470137835,0.991,0.995,0.04250252113076799
1655,52,0.0012955731470137835,0.991,0.995,0.032870036157200494
1656,52,0.0012955731470137835,0.991,0.995,0.028730602162058458
1657,52,0.0012955731470137835,0.991,0.995,0.019160302278786397
1658,52,0.0012955731470137835,0.991,0.995,0.04028594543783952
1659,52,0.0012955731470137835,0.991,0.995,0.0543928949493954
1660,52,0.0012955731470137835,0.991,0.995,0.018169709808027717
1661,52,0.0012955731470137835,0.991,0.995,0.035509002994770326
1662,52,0.0012955731470137835,0.991,0.995,0.04716403930783471
1663,52,0.0012955731470137835,0.991,0.995,0.10145768979731458
1664,53,0.0012604364054277538,0.992,0.995,0.019065863497810944
1665,53,0.0012604364054277538,0.992,0.995,0.0954243658011893
1666,53,0.0012604364054277538,0.992,0.995,0.063228327904183
1667,53,0.0012604364054277538,0.992,0.995,0.07222996850620687
1668,53,0.0012604364054277538,0.992,0.995,0.030618443673853846
1669,53,0.0012604364054277538,0.992,0.995,0.09324750555696477
1670,53,0.0012604364054277538,0.992,0.995,0.020656422881816225
1671,53,0.0012604364054277538,0.992,0.995,0.012876084480245431
1672,53,0.0012604364054277538,0.992,0.995,0.04610749034998211
1673,53,0.0012604364054277538,0.992,0.995,0.028374399753636058
1674,53,0.0012604364054277538,0.992,0.995,0.06257199425857043
1675,53,0.0012604364054277538,0.992,0.995,0.041380986787833016
1676,53,0.0012604364054277538,0.992,0.995,0.048995204702081595
1677,53,0.0012604364054277538,0.992,0.995,0.03174346925592685
1678,53,0.0012604364054277538,0.992,0.995,0.031154566626141623
1679,53,0.0012604364054277538,0.992,0.995,0.0867780139190732
1680,53,0.0012604364054277538,0.992,0.995,0.037643376522477956
1681,53,0.0012604364054277538,0.992,0.995,0.035687936209316005
1682,53,0.0012604364054277538,0.992,0.995,0.014812669619847953
1683,53,0.0012604364054277538,0.992,0.995,0.08639349011163322
1684,53,0.0012604364054277538,0.992,0.995,0.01142641837736792
1685,53,0.0012604364054277538,0.992,0.995,0.023517819367483553
1686,53,0.0012604364054277538,0.992,0.995,0.03307335184898639
1687,53,0.0012604364054277538,0.992,0.995,0.02156464236791547
1688,53,0.0012604364054277538,0.992,0.995,0.029879349955884833
1689,53,0.0012604364054277538,0.992,0.995,0.01207501406660142
1690,53,0.0012604364054277538,0.992,0.995,0.025906677331543972
1691,53,0.0012604364054277538,0.992,0.995,0.03425401600338476
1692,53,0.0012604364054277538,0.992,0.995,0.02670017300349199
1693,53,0.0012604364054277538,0.992,0.995,0.03983733056536206
1694,53,0.0012604364054277538,0.992,0.995,0.06145118412016276
1695,53,0.0012604364054277538,0.992,0.995,0.05217041782347669
1696,54,0.0012083904519677162,0.991,0.995,0.05970575798724115
1697,54,0.0012083904519677162,0.991,0.995,0.03707744915480254
1698,54,0.0012083904519677162,0.991,0.995,0.04108969280052874
1699,54,0.0012083904519677162,0.991,0.995,0.026192164854586468
1700,54,0.0012083904519677162,0.991,0.995,0.04554625099526966
1701,54,0.0012083904519677162,0.991,0.995,0.04624175254887241
1702,54,0.0012083904519677162,0.991,0.995,0.01950753289128421
1703,54,0.0012083904519677162,0.991,0.995,0.02568036472309348
1704,54,0.0012083904519677162,0.991,0.995,0.050622424884291604
1705,54,0.0012083904519677162,0.991,0.995,0.06714490044534491
1706,54,0.0012083904519677162,0.991,0.995,0.034921860813597605
1707,54,0.0012083904519677162,0.991,0.995,0.04965117131067525
1708,54,0.0012083904519677162,0.991,0.995,0.04471466933525767
1709,54,0.0012083904519677162,0.991,0.995,0.027932509576077874
1710,54,0.0012083904519677162,0.991,0.995,0.012734251492179185
1711,54,0.0012083904519677162,0.991,0.995,0.015448631463845616
1712,54,0.0012083904519677162,0.991,0.995,0.036365842350512045
1713,54,0.0012083904519677162,0.991,0.995,0.07263572875314858
1714,54,0.0012083904519677162,0.991,0.995,0.01544036701654956
1715,54,0.0012083904519677162,0.991,0.995,0.023480618952870416
1716,54,0.0012083904519677162,0.991,0.995,0.046487152506651634
1717,54,0.0012083904519677162,0.991,0.995,0.054968629546592665
1718,54,0.0012083904519677162,0.991,0.995,0.05251583705641936
1719,54,0.0012083904519677162,0.991,0.995,0.0349860413074273
1720,54,0.0012083904519677162,0.991,0.995,0.03897980574010868
1721,54,0.0012083904519677162,0.991,0.995,0.06176918120253766
1722,54,0.0012083904519677162,0.991,0.995,0.051612917335805135
1723,54,0.0012083904519677162,0.991,0.995,0.01093466002841724
1724,54,0.0012083904519677162,0.991,0.995,0.061886557780707875
1725,54,0.0012083904519677162,0.991,0.995,0.024610713126793436
1726,54,0.0012083904519677162,0.991,0.995,0.05198891281484634
1727,54,0.0012083904519677162,0.991,0.995,0.04702607930039642
1728,55,0.0011730206692591308,0.992,0.995,0.07107438354690195
1729,55,0.0011730206692591308,0.992,0.995,0.03636574575768134
1730,55,0.0011730206692591308,0.992,0.995,0.014309956212724614
1731,55,0.0011730206692591308,0.992,0.995,0.01324764903104803
1732,55,0.0011730206692591308,0.992,0.995,0.04021795410470544
1733,55,0.0011730206692591308,0.992,0.995,0.03820978693117265
1734,55,0.0011730206692591308,0.992,0.995,0.04665966266854805
1735,55,0.0011730206692591308,0.992,0.995,0.026214720943427933
1736,55,0.0011730206692591308,0.992,0.995,0.015315538507161344
1737,55,0.0011730206692591308,0.992,0.995,0.037150025289588134
1738,55,0.0011730206692591308,0.992,0.995,0.019987560932446316
1739,55,0.0011730206692591308,0.992,0.995,0.028815804721916534
1740,55,0.0011730206692591308,0.992,0.995,0.04741021050387184
1741,55,0.0011730206692591308,0.992,0.995,0.06169235034007069
1742,55,0.0011730206692591308,0.992,0.995,0.019381684863291795
1743,55,0.0011730206692591308,0.992,0.995,0.05483694883595188
1744,55,0.0011730206692591308,0.992,0.995,0.02419020581533701
1745,55,0.0011730206692591308,0.992,0.995,0.03708629429222892
1746,55,0.0011730206692591308,0.992,0.995,0.05194637198907764
1747,55,0.0011730206692591308,0.992,0.995,0.011519302955948416
1748,55,0.0011730206692591308,0.992,0.995,0.02915267635678614
1749,55,0.0011730206692591308,0.992,0.995,0.018557073608628398
1750,55,0.0011730206692591308,0.992,0.995,0.0386521906270771
1751,55,0.0011730206692591308,0.992,0.995,0.08275652234600125
1752,55,0.0011730206692591308,0.992,0.995,0.03862678454694299
1753,55,0.0011730206692591308,0.992,0.995,0.02388130075734818
1754,55,0.0011730206692591308,0.992,0.995,0.015311476732202525
1755,55,0.0011730206692591308,0.992,0.995,0.012214390344569833
1756,55,0.0011730206692591308,0.992,0.995,0.02262821418062116
1757,55,0.0011730206692591308,0.992,0.995,0.0238005623275755
1758,55,0.0011730206692591308,0.992,0.995,0.029393009534731174
1759,55,0.0011730206692591308,0.992,0.995,0.04371100851121519
1760,56,0.0011941514471545814,0.992,1.0,0.05227865888831555
1761,56,0.0011941514471545814,0.992,1.0,0.012556151794681268
1762,56,0.0011941514471545814,0.992,1.0,0.01666719343336468
1763,56,0.0011941514471545814,0.992,1.0,0.03444854129477591
1764,56,0.0011941514471545814,0.992,1.0,0.029648150252182898
1765,56,0.0011941514471545814,0.992,1.0,0.03261512253397304
1766,56,0.0011941514471545814,0.992,1.0,0.03597799227286845
1767,56,0.0011941514471545814,0.992,1.0,0.03726801018680432
1768,56,0.0011941514471545814,0.992,1.0,0.030616425048962424
1769,56,0.0011941514471545814,0.992,1.0,0.06719721046621852
1770,56,0.0011941514471545814,0.992,1.0,0.06847819367881534
1771,56,0.0011941514471545814,0.992,1.0,0.017229039783713526
1772,56,0.0011941514471545814,0.992,1.0,0.02863392759496883
1773,56,0.0011941514471545814,0.992,1.0,0.07929032174232471
1774,56,0.0011941514471545814,0.992,1.0,0.06441161634961487
1775,56,0.0011941514471545814,0.992,1.0,0.09548154321097936
1776,56,0.0011941514471545814,0.992,1.0,0.06426116756260071
1777,56,0.0011941514471545814,0.992,1.0,0.034101192251273386
1778,56,0.0011941514471545814,0.992,1.0,0.026810814192972893
1779,56,0.0011941514471545814,0.992,1.0,0.07625002468279736
1780,56,0.0011941514471545814,0.992,1.0,0.03294355414655313
1781,56,0.0011941514471545814,0.992,1.0,0.023673351057173643
1782,56,0.0011941514471545814,0.992,1.0,0.05035152676468072
1783,56,0.0011941514471545814,0.992,1.0,0.009354163312268439
1784,56,0.0011941514471545814,0.992,1.0,0.01966129093831227
1785,56,0.0011941514471545814,0.992,1.0,0.01886896039540609
1786,56,0.0011941514471545814,0.992,1.0,0.0283491564872684
1787,56,0.0011941514471545814,0.992,1.0,0.056762127389722174
1788,56,0.0011941514471545814,0.992,1.0,0.0392264199503431
1789,56,0.0011941514471545814,0.992,1.0,0.060841316974076964
1790,56,0.0011941514471545814,0.992,1.0,0.0730921753556048
1791,56,0.0011941514471545814,0.992,1.0,0.1490745139185158
1792,57,0.0011695756800472737,0.992,1.0,0.03131530447132055
1793,57,0.0011695756800472737,0.992,1.0,0.013884850895962869
1794,57,0.0011695756800472737,0.992,1.0,0.04842034297189089
1795,57,0.0011695756800472737,0.992,1.0,0.02695014768504172
1796,57,0.0011695756800472737,0.992,1.0,0.02125024324965849
1797,57,0.0011695756800472737,0.992,1.0,0.04060560158161375
1798,57,0.0011695756800472737,0.992,1.0,0.06896345372654816
1799,57,0.0011695756800472737,0.992,1.0,0.021981246741176387
1800,57,0.0011695756800472737,0.992,1.0,0.07474345526379265
1801,57,0.0011695756800472737,0.992,1.0,0.07370753135501004
1802,57,0.0011695756800472737,0.992,1.0,0.022075261666488415
1803,57,0.0011695756800472737,0.992,1.0,0.05552696487035102
1804,57,0.0011695756800472737,0.992,1.0,0.049990630519344756
1805,57,0.0011695756800472737,0.992,1.0,0.04131631918485272
1806,57,0.0011695756800472737,0.992,1.0,0.03459549304010226
1807,57,0.0011695756800472737,0.992,1.0,0.02772997804002194
1808,57,0.0011695756800472737,0.992,1.0,0.0608458730449245
1809,57,0.0011695756800472737,0.992,1.0,0.06051624023128272
1810,57,0.0011695756800472737,0.992,1.0,0.07169671967503534
1811,57,0.0011695756800472737,0.992,1.0,0.06106453667997858
1812,57,0.0011695756800472737,0.992,1.0,0.03715770983986679
1813,57,0.0011695756800472737,0.992,1.0,0.02683415718240836
1814,57,0.0011695756800472737,0.992,1.0,0.07360743481194933
1815,57,0.0011695756800472737,0.992,1.0,0.04191352477594096
1816,57,0.0011695756800472737,0.992,1.0,0.08614137418350361
1817,57,0.0011695756800472737,0.992,1.0,0.05973035535237986
1818,57,0.0011695756800472737,0.992,1.0,0.022395356100064115
1819,57,0.0011695756800472737,0.992,1.0,0.01299236367647873
1820,57,0.0011695756800472737,0.992,1.0,0.047975408940494214
1821,57,0.0011695756800472737,0.992,1.0,0.017199751276668913
1822,57,0.0011695756800472737,0.992,1.0,0.0422641057168126
1823,57,0.0011695756800472737,0.992,1.0,0.05276774419457131
1824,58,0.0011296293893828988,0.987,0.995,0.031121854921455125
1825,58,0.0011296293893828988,0.987,0.995,0.09451886444056445
1826,58,0.0011296293893828988,0.987,0.995,0.02815930175785903
1827,58,0.0011296293893828988,0.987,0.995,0.016534387188097285
1828,58,0.0011296293893828988,0.987,0.995,0.041150750290267595
1829,58,0.0011296293893828988,0.987,0.995,0.07498037196369367
1830,58,0.0011296293893828988,0.987,0.995,0.00875107393826566
1831,58,0.0011296293893828988,0.987,0.995,0.07041776492299581
1832,58,0.0011296293893828988,0.987,0.995,0.02990453424607628
1833,58,0.0011296293893828988,0.987,0.995,0.05010470271996207
1834,58,0.0011296293893828988,0.987,0.995,0.06049834357167495
1835,58,0.0011296293893828988,0.987,0.995,0.054176054881710935
1836,58,0.0011296293893828988,0.987,0.995,0.012757750937943284
1837,58,0.0011296293893828988,0.987,0.995,0.016328406139018956
1838,58,0.0011296293893828988,0.987,0.995,0.02047867121951525
1839,58,0.0011296293893828988,0.987,0.995,0.020057309677149297
1840,58,0.0011296293893828988,0.987,0.995,0.10152769756711653
1841,58,0.0011296293893828988,0.987,0.995,0.06069319272219341
1842,58,0.0011296293893828988,0.987,0.995,0.03869063341252388
1843,58,0.0011296293893828988,0.987,0.995,0.0691627582720687
1844,58,0.0011296293893828988,0.987,0.995,0.007960134544770462
1845,58,0.0011296293893828988,0.987,0.995,0.06903630965637801
1846,58,0.0011296293893828988,0.987,0.995,0.04356244560136037
1847,58,0.0011296293893828988,0.987,0.995,0.07874364453311117
1848,58,0.0011296293893828988,0.987,0.995,0.0481854546079033
1849,58,0.0011296293893828988,0.987,0.995,0.04001752355789133
1850,58,0.0011296293893828988,0.987,0.995,0.04923315140909171
1851,58,0.0011296293893828988,0.987,0.995,0.02870674023755751
1852,58,0.0011296293893828988,0.987,0.995,0.03509606339133292
1853,58,0.0011296293893828988,0.987,0.995,0.028703970829627303
1854,58,0.0011296293893828988,0.987,0.995,0.048764775417216126
1855,58,0.0011296293893828988,0.987,0.995,0.10317062602488934
1856,59,0.0010826996960677207,0.989,0.995,0.04303320754883665
1857,59,0.0010826996960677207,0.989,0.995,0.026765697344945504
1858,59,0.0010826996960677207,0.989,0.995,0.02490986787904824
1859,59,0.0010826996960677207,0.989,0.995,0.016285397836817938
1860,59,0.0010826996960677207,0.989,0.995,0.02473752891972136
1861,59,0.0010826996960677207,0.989,0.995,0.020326772269527036
1862,59,0.0010826996960677207,0.989,0.995,0.036036204471524315
1863,59,0.0010826996960677207,0.989,0.995,0.058689162355500965
1864,59,0.0010826996960677207,0.989,0.995,0.04604241448691517
1865,59,0.0010826996960677207,0.989,0.995,0.02649904552125156
1866,59,0.0010826996960677207,0.989,0.995,0.034671725764807655
1867,59,0.0010826996960677207,0.989,0.995,0.014980350047690357
1868,59,0.0010826996960677207,0.989,0.995,0.05452909895782545
1869,59,0.0010826996960677207,0.989,0.995,0.020699854175853776
1870,59,0.0010826996960677207,0.989,0.995,0.030908906730674136
1871,59,0.0010826996960677207,0.989,0.995,0.01178096713194557
1872,59,0.0010826996960677207,0.989,0.995,0.04076082095639399
1873,59,0.0010826996960677207,0.989,0.995,0.02002674344484227
1874,59,0.0010826996960677207,0.989,0.995,0.024351679280639617
1875,59,0.0010826996960677207,0.989,0.995,0.05128529814782932
1876,59,0.0010826996960677207,0.989,0.995,0.013807905046854276
1877,59,0.0010826996960677207,0.989,0.995,0.03957266368507811
1878,59,0.0010826996960677207,0.989,0.995,0.022387960825035903
1879,59,0.0010826996960677207,0.989,0.995,0.03866084554856957
1880,59,0.0010826996960677207,0.989,0.995,0.022537118771299113
1881,59,0.0010826996960677207,0.989,0.995,0.027171015989779487
1882,59,0.0010826996960677207,0.989,0.995,0.015145649786999525
1883,59,0.0010826996960677207,0.989,0.995,0.043653999150198464
1884,59,0.0010826996960677207,0.989,0.995,0.04344554843108719
1885,59,0.0010826996960677207,0.989,0.995,0.013633382211149537
1886,59,0.0010826996960677207,0.989,0.995,0.048114238155447374
1887,59,0.0010826996960677207,0.989,0.995,0.06655552413540183
1888,60,0.0010949555076658726,0.995,1.0,0.032997285897454445
1889,60,0.0010949555076658726,0.995,1.0,0.07984275077063938
1890,60,0.0010949555076658726,0.995,1.0,0.011523683046991258
1891,60,0.0010949555076658726,0.995,1.0,0.05435463540782814
1892,60,0.0010949555076658726,0.995,1.0,0.09607633335752605
1893,60,0.0010949555076658726,0.995,1.0,0.04568141826643333
1894,60,0.0010949555076658726,0.995,1.0,0.04343259250047268
1895,60,0.0010949555076658726,0.995,1.0,0.045047354339185115
1896,60,0.0010949555076658726,0.995,1.0,0.025515693478680965
1897,60,0.0010949555076658726,0.995,1.0,0.06814096637999345
1898,60,0.0010949555076658726,0.995,1.0,0.03241536721344567
1899,60,0.0010949555076658726,0.995,1.0,0.060957081234547565
1900,60,0.0010949555076658726,0.995,1.0,0.013374802865072097
1901,60,0.0010949555076658726,0.995,1.0,0.023471113314545867
1902,60,0.0010949555076658726,0.995,1.0,0.04275206493437598
1903,60,0.0010949555076658726,0.995,1.0,0.060302281157627376
1904,60,0.0010949555076658726,0.995,1.0,0.04513599737579269
1905,60,0.0010949555076658726,0.995,1.0,0.03451030865115108
1906,60,0.0010949555076658726,0.995,1.0,0.01588464445269655
1907,60,0.0010949555076658726,0.995,1.0,0.029745821360788703
1908,60,0.0010949555076658726,0.995,1.0,0.05220319408992103
1909,60,0.0010949555076658726,0.995,1.0,0.034478925683747136
1910,60,0.0010949555076658726,0.995,1.0,0.01305841150047447
1911,60,0.0010949555076658726,0.995,1.0,0.03576244561327249
1912,60,0.0010949555076658726,0.995,1.0,0.015869220759047325
1913,60,0.0010949555076658726,0.995,1.0,0.036871143346147814
1914,60,0.0010949555076658726,0.995,1.0,0.09016484660630135
1915,60,0.0010949555076658726,0.995,1.0,0.02391736723421387
1916,60,0.0010949555076658726,0.995,1.0,0.01706430551442061
1917,60,0.0010949555076658726,0.995,1.0,0.04794581764975166
1918,60,0.0010949555076658726,0.995,1.0,0.042656375705115414
1919,60,0.0010949555076658726,0.995,1.0,0.08180820932365583
1920,61,0.0011098220590502023,0.986,0.995,0.05774239469146586
1921,61,0.0011098220590502023,0.986,0.995,0.0426011742202124
1922,61,0.0011098220590502023,0.986,0.995,0.04454544792762134
1923,61,0.0011098220590502023,0.986,0.995,0.033938867381229275
1924,61,0.0011098220590502023,0.986,0.995,0.016714322217249993
1925,61,0.0011098220590502023,0.986,0.995,0.03324129121439774
1926,61,0.0011098220590502023,0.986,0.995,0.034723654859988295
1927,61,0.0011098220590502023,0.986,0.995,0.028719132877104345
1928,61,0.0011098220590502023,0.986,0.995,0.026103351774341157
1929,61,0.0011098220590502023,0.986,0.995,0.04704655952782932
1930,61,0.0011098220590502023,0.986,0.995,0.03519984617711392
1931,61,0.0011098220590502023,0.986,0.995,0.01295311203958531
1932,61,0.0011098220590502023,0.986,0.995,0.08559773633566159
1933,61,0.0011098220590502023,0.986,0.995,0.07570886902567922
1934,61,0.0011098220590502023,0.986,0.995,0.04998414837831516
1935,61,0.0011098220590502023,0.986,0.995,0.026905848328737565
1936,61,0.0011098220590502023,0.986,0.995,0.058097723646949366
1937,61,0.0011098220590502023,0.986,0.995,0.03616809949042613
1938,61,0.0011098220590502023,0.986,0.995,0.0316734432944918
1939,61,0.0011098220590502023,0.986,0.995,0.06810851547476075
1940,61,0.0011098220590502023,0.986,0.995,0.05085267050943405
1941,61,0.0011098220590502023,0.986,0.995,0.0213776529910076
1942,61,0.0011098220590502023,0.986,0.995,0.02348265694519467
1943,61,0.0011098220590502023,0.986,0.995,0.06790384778829563
1944,61,0.0011098220590502023,0.986,0.995,0.04141374830293112
1945,61,0.0011098220590502023,0.986,0.995,0.07741107710383764
1946,61,0.0011098220590502023,0.986,0.995,0.032545197225492546
1947,61,0.0011098220590502023,0.986,0.995,0.04271456641014169
1948,61,0.0011098220590502023,0.986,0.995,0.03268418617769755
1949,61,0.0011098220590502023,0.986,0.995,0.01670260656247722
1950,61,0.0011098220590502023,0.986,0.995,0.029456278670229222
1951,61,0.0011098220590502023,0.986,0.995,0.036054136795507466
1952,62,0.0010627726512029768,0.991,0.995,0.07359861999885534
1953,62,0.0010627726512029768,0.991,0.995,0.0666113051164976
1954,62,0.0010627726512029768,0.991,0.995,0.04460888625130539
1955,62,0.0010627726512029768,0.991,0.995,0.02323170781415502
1956,62,0.0010627726512029768,0.991,0.995,0.04834630532442632
1957,62,0.0010627726512029768,0.991,0.995,0.04809608109261657
1958,62,0.0010627726512029768,0.991,0.995,0.024059301496157388
1959,62,0.0010627726512029768,0.991,0.995,0.019412057585073993
1960,62,0.0010627726512029768,0.991,0.995,0.029544566504426443
1961,62,0.0010627726512029768,0.991,0.995,0.040436974465051914
1962,62,0.0010627726512029768,0.991,0.995,0.022703395656618625
1963,62,0.0010627726512029768,0.991,0.995,0.018406529626912357
1964,62,0.0010627726512029768,0.991,0.995,0.073124855575464
1965,62,0.0010627726512029768,0.991,0.995,0.024878222088893055
1966,62,0.0010627726512029768,0.991,0.995,0.044391299963716206
1967,62,0.0010627726512029768,0.991,0.995,0.06630666274513117
1968,62,0.0010627726512029768,0.991,0.995,0.038150043041382614
1969,62,0.0010627726512029768,0.991,0.995,0.04409467101228326
1970,62,0.0010627726512029768,0.991,0.995,0.03587231251575427
1971,62,0.0010627726512029768,0.991,0.995,0.04494608884356062
1972,62,0.0010627726512029768,0.991,0.995,0.06089338720572198
1973,62,0.0010627726512029768,0.991,0.995,0.022589988214905352
1974,62,0.0010627726512029768,0.991,0.995,0.02879537141198627
1975,62,0.0010627726512029768,0.991,0.995,0.033442961233543164
1976,62,0.0010627726512029768,0.991,0.995,0.04231626056979222
1977,62,0.0010627726512029768,0.991,0.995,0.09209288963512685
1978,62,0.0010627726512029768,0.991,0.995,0.041971107495846184
1979,62,0.0010627726512029768,0.991,0.995,0.0444579770339978
1980,62,0.0010627726512029768,0.991,0.995,0.015383207076879861
1981,62,0.0010627726512029768,0.991,0.995,0.03254454864157407
1982,62,0.0010627726512029768,0.991,0.995,0.04076304181819206
1983,62,0.0010627726512029768,0.991,0.995,0.04235644659231843
1984,63,0.001052078607492149,0.993,1.0,0.020766541002567907
1985,63,0.001052078607492149,0.993,1.0,0.02578603579500507
1986,63,0.001052078607492149,0.993,1.0,0.05300704347183939
1987,63,0.001052078607492149,0.993,1.0,0.04621933894257391
1988,63,0.001052078607492149,0.993,1.0,0.04852883213191317
1989,63,0.001052078607492149,0.993,1.0,0.041138544170709355
1990,63,0.001052078607492149,0.993,1.0,0.06171919236694534
1991,63,0.001052078607492149,0.993,1.0,0.06633912218425078
1992,63,0.001052078607492149,0.993,1.0,0.04293654424496863
1993,63,0.001052078607492149,0.993,1.0,0.021294917871964508
1994,63,0.001052078607492149,0.993,1.0,0.012387926493089056
1995,63,0.001052078607492149,0.993,1.0,0.0698752576480255
1996,63,0.001052078607492149,0.993,1.0,0.030064646066681952
1997,63,0.001052078607492149,0.993,1.0,0.027741209457148364
1998,63,0.001052078607492149,0.993,1.0,0.05807890402075999
1999,63,0.001052078607492149,0.993,1.0,0.024934729043287363
2000,63,0.001052078607492149,0.993,1.0,0.06507527663342659
2001,63,0.001052078607492149,0.993,1.0,0.03061713217093454
2002,63,0.001052078607492149,0.993,1.0,0.02971056110042464
2003,63,0.001052078607492149,0.993,1.0,0.028285740942390277
2004,63,0.001052078607492149,0.993,1.0,0.029531317690013943
2005,63,0.001052078607492149,0.993,1.0,0.015618768561571452
2006,63,0.001052078607492149,0.993,1.0,0.0367980573805005
2007,63,0.001052078607492149,0.993,1.0,0.02199626641765935
2008,63,0.001052078607492149,0.993,1.0,0.07809000977585763
2009,63,0.001052078607492149,0.993,1.0,0.03410723800229417
2010,63,0.001052078607492149,0.993,1.0,0.04271719082689718
2011,63,0.001052078607492149,0.993,1.0,0.03057037860044742
2012,63,0.001052078607492149,0.993,1.0,0.03627719321448206
2013,63,0.001052078607492149,0.993,1.0,0.02923643928638181
2014,63,0.001052078607492149,0.993,1.0,0.054780952743802416
2015,63,0.001052078607492149,0.993,1.0,0.05653708181076844
2016,64,0.0010450067361816764,0.991,0.995,0.05045022574115112
2017,64,0.0010450067361816764,0.991,0.995,0.020004365283941866
2018,64,0.0010450067361816764,0.991,0.995,0.058260170152165044
2019,64,0.0010450067361816764,0.991,0.995,0.014701428725785474
2020,64,0.0010450067361816764,0.991,0.995,0.03833070218294967
2021,64,0.0010450067361816764,0.991,0.995,0.021836312670185237
2022,64,0.0010450067361816764,0.991,0.995,0.030542006579689706
2023,64,0.0010450067361816764,0.991,0.995,0.1033804186124249
2024,64,0.0010450067361816764,0.991,0.995,0.021559450451846436
2025,64,0.0010450067361816764,0.991,0.995,0.06256693781751009
2026,64,0.0010450067361816764,0.991,0.995,0.057135038957538596
2027,64,0.0010450067361816764,0.991,0.995,0.04052647594099886
2028,64,0.0010450067361816764,0.991,0.995,0.04463116132259903
2029,64,0.0010450067361816764,0.991,0.995,0.02521419295041205
2030,64,0.0010450067361816764,0.991,0.995,0.007023963925295559
2031,64,0.0010450067361816764,0.991,0.995,0.023816230532574967
2032,64,0.0010450067361816764,0.991,0.995,0.09001867855690628
2033,64,0.0010450067361816764,0.991,0.995,0.037167608162484454
2034,64,0.0010450067361816764,0.991,0.995,0.048944298644050956
2035,64,0.0010450067361816764,0.991,0.995,0.03858652386065828
2036,64,0.0010450067361816764,0.991,0.995,0.01464349234540379
2037,64,0.0010450067361816764,0.991,0.995,0.030681789478873116
2038,64,0.0010450067361816764,0.991,0.995,0.003566392193237843
2039,64,0.0010450067361816764,0.991,0.995,0.023318784918152452
2040,64,0.0010450067361816764,0.991,0.995,0.0692044634315091
2041,64,0.0010450067361816764,0.991,0.995,0.02666709527956035
2042,64,0.0010450067361816764,0.991,0.995,0.05679984903634145
2043,64,0.0010450067361816764,0.991,0.995,0.04374161192286982
2044,64,0.0010450067361816764,0.991,0.995,0.11630111031741494
2045,64,0.0010450067361816764,0.991,0.995,0.024299329628505624
2046,64,0.0010450067361816764,0.991,0.995,0.03229748776663017
2047,64,0.0010450067361816764,0.991,0.995,0.027091338359046466
2048,65,0.0010508403100538998,0.991,0.995,0.013723388775085544
2049,65,0.0010508403100538998,0.991,0.995,0.01959726184067352
2050,65,0.0010508403100538998,0.991,0.995,0.031203501276074252
2051,65,0.0010508403100538998,0.991,0.995,0.03874039488002959
2052,65,0.0010508403100538998,0.991,0.995,0.07941402837358623
2053,65,0.0010508403100538998,0.991,0.995,0.06382171949891627
2054,65,0.0010508403100538998,0.991,0.995,0.07318128304909377
2055,65,0.0010508403100538998,0.991,0.995,0.024199650137333144
2056,65,0.0010508403100538998,0.991,0.995,0.03907135961938493
2057,65,0.0010508403100538998,0.991,0.995,0.042054153937667114
2058,65,0.0010508403100538998,0.991,0.995,0.03919480842504974
2059,65,0.0010508403100538998,0.991,0.995,0.0484993517423911
2060,65,0.0010508403100538998,0.991,0.995,0.05527210246369034
2061,65,0.0010508403100538998,0.991,0.995,0.047597833644170286
2062,65,0.0010508403100538998,0.991,0.995,0.044692520540803096
2063,65,0.0010508403100538998,0.991,0.995,0.06664473181900193
2064,65,0.0010508403100538998,0.991,0.995,0.02568955639119018
2065,65,0.0010508403100538998,0.991,0.995,0.020607793547013958
2066,65,0.0010508403100538998,0.991,0.995,0.03460845248255944
2067,65,0.0010508403100538998,0.991,0.995,0.013163289626045446
2068,65,0.0010508403100538998,0.991,0.995,0.08892127792515343
2069,65,0.0010508403100538998,0.991,0.995,0.06425944087441995
2070,65,0.0010508403100538998,0.991,0.995,0.08878420486163752
2071,65,0.0010508403100538998,0.991,0.995,0.024077652053065637
2072,65,0.0010508403100538998,0.991,0.995,0.01938945554437444
2073,65,0.0010508403100538998,0.991,0.995,0.04926433056709303
2074,65,0.0010508403100538998,0.991,0.995,0.06842677543883602
2075,65,0.0010508403100538998,0.991,0.995,0.09976690520342822
2076,65,0.0010508403100538998,0.991,0.995,0.057461956579031186
2077,65,0.0010508403100538998,0.991,0.995,0.05909264996919941
2078,65,0.0010508403100538998,0.991,0.995,0.009229180078823401
2079,65,0.0010508403100538998,0.991,0.995,0.024884841540924477
2080,66,0.0010453748991712927,0.991,0.995,0.02591948548506004
2081,66,0.0010453748991712927,0.991,0.995,0.021152956619167735
2082,66,0.0010453748991712927,0.991,0.995,0.03145285713802539
2083,66,0.0010453748991712927,0.991,0.995,0.04099529274080001
2084,66,0.0010453748991712927,0.991,0.995,0.009569334150546845
2085,66,0.0010453748991712927,0.991,0.995,0.019789311281781137
