Iteration,Epoch,Training Loss,Training Accuracy,Test Accuracy,Gradient Norm
778,25,0.006205553203821182,0.789,0.79,0.19388688443703314
779,25,0.006205553203821182,0.789,0.79,0.06314789349129976
780,25,0.006205553203821182,0.789,0.79,0.4262748971458521
781,25,0.006205553203821182,0.789,0.79,0.07778597812367503
782,25,0.006205553203821182,0.789,0.79,0.06653745425311083
783,25,0.006205553203821182,0.789,0.79,0.11881288613878403
784,25,0.006205553203821182,0.789,0.79,0.08017394344233872
785,25,0.006205553203821182,0.789,0.79,0.07506110363562049
786,25,0.006205553203821182,0.789,0.79,0.17600237703256627
787,25,0.006205553203821182,0.789,0.79,0.5813340479139806
788,25,0.006205553203821182,0.789,0.79,0.14579855984201512
789,25,0.006205553203821182,0.789,0.79,0.18737243824310498
790,25,0.006205553203821182,0.789,0.79,0.45678778757100724
791,25,0.006205553203821182,0.789,0.79,0.3925143737554275
792,25,0.006205553203821182,0.789,0.79,0.2197512850401583
793,25,0.006205553203821182,0.789,0.79,0.1483765798613195
794,25,0.006205553203821182,0.789,0.79,0.019952674561557655
795,25,0.006205553203821182,0.789,0.79,0.01975089294392907
796,25,0.006205553203821182,0.789,0.79,0.15270686383023677
797,25,0.006205553203821182,0.789,0.79,0.02646877743510663
798,25,0.006205553203821182,0.789,0.79,0.5434185542214546
799,25,0.006205553203821182,0.789,0.79,0.1189357813983013
800,26,0.006059848673641682,0.8,0.795,0.14918417239584641
801,26,0.006059848673641682,0.8,0.795,0.1018760249677306
802,26,0.006059848673641682,0.8,0.795,0.25143909419327265
803,26,0.006059848673641682,0.8,0.795,0.10348507108962643
804,26,0.006059848673641682,0.8,0.795,0.2746384404106089
805,26,0.006059848673641682,0.8,0.795,0.357181362437487
806,26,0.006059848673641682,0.8,0.795,0.2548934467097318
807,26,0.006059848673641682,0.8,0.795,0.022120088448779125
808,26,0.006059848673641682,0.8,0.795,0.3052086077933602
809,26,0.006059848673641682,0.8,0.795,0.08829279095442302
810,26,0.006059848673641682,0.8,0.795,0.27917004832615916
811,26,0.006059848673641682,0.8,0.795,0.25380180879074826
812,26,0.006059848673641682,0.8,0.795,0.11726805597919443
813,26,0.006059848673641682,0.8,0.795,0.05266265006730632
814,26,0.006059848673641682,0.8,0.795,0.1793226020742629
815,26,0.006059848673641682,0.8,0.795,0.04458321910825143
816,26,0.006059848673641682,0.8,0.795,0.4500614576728382
817,26,0.006059848673641682,0.8,0.795,0.05888803569467505
818,26,0.006059848673641682,0.8,0.795,0.058229427547772335
819,26,0.006059848673641682,0.8,0.795,0.1758507287315986
820,26,0.006059848673641682,0.8,0.795,0.3690500451170456
821,26,0.006059848673641682,0.8,0.795,0.09561030334682218
822,26,0.006059848673641682,0.8,0.795,0.17741143379816832
823,26,0.006059848673641682,0.8,0.795,0.05233777005680906
824,26,0.006059848673641682,0.8,0.795,0.16001360351432706
825,26,0.006059848673641682,0.8,0.795,0.08752215785086562
826,26,0.006059848673641682,0.8,0.795,0.4659521692723824
827,26,0.006059848673641682,0.8,0.795,0.3148804669379945
828,26,0.006059848673641682,0.8,0.795,0.31242890906716064
829,26,0.006059848673641682,0.8,0.795,0.05004757026415277
830,26,0.006059848673641682,0.8,0.795,0.25427051044967575
831,26,0.006059848673641682,0.8,0.795,0.6749981570407584
832,27,0.005766788475215435,0.805,0.81,0.1868427547983237
833,27,0.005766788475215435,0.805,0.81,0.05093393379986546
834,27,0.005766788475215435,0.805,0.81,0.06337224830791206
835,27,0.005766788475215435,0.805,0.81,0.12581733684498772
836,27,0.005766788475215435,0.805,0.81,0.01995835817880876
837,27,0.005766788475215435,0.805,0.81,0.025760590717513014
838,27,0.005766788475215435,0.805,0.81,0.43924698727743683
839,27,0.005766788475215435,0.805,0.81,0.03271110677995567
840,27,0.005766788475215435,0.805,0.81,0.07223422287011176
841,27,0.005766788475215435,0.805,0.81,0.06106755646345475
842,27,0.005766788475215435,0.805,0.81,0.11713556863803734
843,27,0.005766788475215435,0.805,0.81,0.12727048021185708
844,27,0.005766788475215435,0.805,0.81,0.022295436995040288
845,27,0.005766788475215435,0.805,0.81,0.17899751647830123
846,27,0.005766788475215435,0.805,0.81,0.09727652931851723
847,27,0.005766788475215435,0.805,0.81,0.08758204225421322
848,27,0.005766788475215435,0.805,0.81,0.07131248463736391
849,27,0.005766788475215435,0.805,0.81,0.046658790322753524
850,27,0.005766788475215435,0.805,0.81,0.42507576561586363
851,27,0.005766788475215435,0.805,0.81,0.09033982617665254
852,27,0.005766788475215435,0.805,0.81,0.16942921696320126
853,27,0.005766788475215435,0.805,0.81,0.1774316803534579
854,27,0.005766788475215435,0.805,0.81,0.17411642827342128
855,27,0.005766788475215435,0.805,0.81,0.2127998307714503
856,27,0.005766788475215435,0.805,0.81,0.17663452336363278
857,27,0.005766788475215435,0.805,0.81,0.05882031817671266
858,27,0.005766788475215435,0.805,0.81,0.2225467050526049
859,27,0.005766788475215435,0.805,0.81,0.35521380474395553
860,27,0.005766788475215435,0.805,0.81,0.07814089054386276
861,27,0.005766788475215435,0.805,0.81,0.23518648560677577
862,27,0.005766788475215435,0.805,0.81,0.05134620089996502
863,27,0.005766788475215435,0.805,0.81,0.10558259971848541
864,28,0.005643860179930926,0.812,0.81,0.4384033955711933
865,28,0.005643860179930926,0.812,0.81,0.03542761638389976
866,28,0.005643860179930926,0.812,0.81,0.02611855060977246
867,28,0.005643860179930926,0.812,0.81,0.09091746280475409
868,28,0.005643860179930926,0.812,0.81,0.24902233339007054
869,28,0.005643860179930926,0.812,0.81,0.030662213838178888
870,28,0.005643860179930926,0.812,0.81,0.1839173894215658
871,28,0.005643860179930926,0.812,0.81,0.17856574924444157
872,28,0.005643860179930926,0.812,0.81,0.022530286733948645
873,28,0.005643860179930926,0.812,0.81,0.26747432976796315
874,28,0.005643860179930926,0.812,0.81,0.10693580860639428
875,28,0.005643860179930926,0.812,0.81,0.1599886764703148
876,28,0.005643860179930926,0.812,0.81,0.21323086057282273
877,28,0.005643860179930926,0.812,0.81,0.033935738828041295
878,28,0.005643860179930926,0.812,0.81,0.0872869813939049
879,28,0.005643860179930926,0.812,0.81,0.02666220215902719
880,28,0.005643860179930926,0.812,0.81,0.03560201038708283
881,28,0.005643860179930926,0.812,0.81,0.15425902788831036
882,28,0.005643860179930926,0.812,0.81,0.11271546296084708
883,28,0.005643860179930926,0.812,0.81,0.09665208057813564
884,28,0.005643860179930926,0.812,0.81,0.14243986704871536
885,28,0.005643860179930926,0.812,0.81,0.24772117491918008
886,28,0.005643860179930926,0.812,0.81,0.027625129714060517
887,28,0.005643860179930926,0.812,0.81,0.06252936117381534
888,28,0.005643860179930926,0.812,0.81,0.18158950314181888
889,28,0.005643860179930926,0.812,0.81,0.2059882103888424
890,28,0.005643860179930926,0.812,0.81,0.09169972730068247
891,28,0.005643860179930926,0.812,0.81,0.4253157685630456
892,28,0.005643860179930926,0.812,0.81,0.3490647365081326
893,28,0.005643860179930926,0.812,0.81,0.10266681164198589
894,28,0.005643860179930926,0.812,0.81,0.1113415728057882
895,28,0.005643860179930926,0.812,0.81,0.058058268307172624
896,29,0.005586950443685055,0.785,0.795,0.06575050832304558
897,29,0.005586950443685055,0.785,0.795,0.22691509551922537
898,29,0.005586950443685055,0.785,0.795,0.26120579844969544
899,29,0.005586950443685055,0.785,0.795,0.35408861094301686
900,29,0.005586950443685055,0.785,0.795,0.301824547524532
901,29,0.005586950443685055,0.785,0.795,0.12334858909411878
902,29,0.005586950443685055,0.785,0.795,0.08066285266872189
903,29,0.005586950443685055,0.785,0.795,0.3246359617400739
904,29,0.005586950443685055,0.785,0.795,0.33179967375227964
905,29,0.005586950443685055,0.785,0.795,0.052692375980532856
906,29,0.005586950443685055,0.785,0.795,0.10936971368218525
907,29,0.005586950443685055,0.785,0.795,0.2040713649530248
908,29,0.005586950443685055,0.785,0.795,0.23738878232613705
909,29,0.005586950443685055,0.785,0.795,0.17241557740039218
910,29,0.005586950443685055,0.785,0.795,0.19586897190614908
911,29,0.005586950443685055,0.785,0.795,0.08378326076257038
912,29,0.005586950443685055,0.785,0.795,0.012843417516928192
913,29,0.005586950443685055,0.785,0.795,0.37342522241133486
914,29,0.005586950443685055,0.785,0.795,0.31469646974980364
915,29,0.005586950443685055,0.785,0.795,0.024814002943476774
916,29,0.005586950443685055,0.785,0.795,0.20367259019428993
917,29,0.005586950443685055,0.785,0.795,0.21514547809714415
918,29,0.005586950443685055,0.785,0.795,0.24500542971598532
919,29,0.005586950443685055,0.785,0.795,0.0793741705030232
920,29,0.005586950443685055,0.785,0.795,0.07806129937151214
921,29,0.005586950443685055,0.785,0.795,0.06346138075090332
922,29,0.005586950443685055,0.785,0.795,0.19134787817878313
923,29,0.005586950443685055,0.785,0.795,0.13643020365451103
924,29,0.005586950443685055,0.785,0.795,0.11770429553161495
925,29,0.005586950443685055,0.785,0.795,0.1485453426623616
926,29,0.005586950443685055,0.785,0.795,0.06063197650807222
927,29,0.005586950443685055,0.785,0.795,0.17202124561698395
928,30,0.005381499387323857,0.761,0.775,0.0926951610428734
929,30,0.005381499387323857,0.761,0.775,0.13725807760168132
930,30,0.005381499387323857,0.761,0.775,0.03366877181870652
931,30,0.005381499387323857,0.761,0.775,0.09302755346785298
932,30,0.005381499387323857,0.761,0.775,0.09166868891293399
933,30,0.005381499387323857,0.761,0.775,0.1626819458224006
934,30,0.005381499387323857,0.761,0.775,0.12277866789142897
935,30,0.005381499387323857,0.761,0.775,0.046130324841192394
936,30,0.005381499387323857,0.761,0.775,0.16853852971242186
937,30,0.005381499387323857,0.761,0.775,0.1469565132111461
938,30,0.005381499387323857,0.761,0.775,0.1117602605737382
939,30,0.005381499387323857,0.761,0.775,0.09949439774101389
940,30,0.005381499387323857,0.761,0.775,0.03694450894189048
941,30,0.005381499387323857,0.761,0.775,0.3599217783961744
942,30,0.005381499387323857,0.761,0.775,0.02446070157491357
943,30,0.005381499387323857,0.761,0.775,0.16473941466678158
944,30,0.005381499387323857,0.761,0.775,0.09530345514727523
945,30,0.005381499387323857,0.761,0.775,0.05779887590341283
946,30,0.005381499387323857,0.761,0.775,0.07163007647058786
947,30,0.005381499387323857,0.761,0.775,0.14160218465626337
948,30,0.005381499387323857,0.761,0.775,0.17045024392848093
949,30,0.005381499387323857,0.761,0.775,0.1626258162099713
950,30,0.005381499387323857,0.761,0.775,0.20107444858009188
951,30,0.005381499387323857,0.761,0.775,0.08561729828578729
952,30,0.005381499387323857,0.761,0.775,0.1794194450093934
953,30,0.005381499387323857,0.761,0.775,0.02228437673926686
954,30,0.005381499387323857,0.761,0.775,0.13134237600053883
955,30,0.005381499387323857,0.761,0.775,0.21362724534097505
956,30,0.005381499387323857,0.761,0.775,0.15079038052408925
957,30,0.005381499387323857,0.761,0.775,0.03692074791684547
958,30,0.005381499387323857,0.761,0.775,0.1295573344467139
959,30,0.005381499387323857,0.761,0.775,0.3283973242984829
960,31,0.005403043296188116,0.826,0.83,0.06988832816969215
961,31,0.005403043296188116,0.826,0.83,0.3977482548799931
962,31,0.005403043296188116,0.826,0.83,0.5337523309233809
963,31,0.005403043296188116,0.826,0.83,0.2647270769928858
964,31,0.005403043296188116,0.826,0.83,0.09282451721759698
965,31,0.005403043296188116,0.826,0.83,0.31250418439136274
966,31,0.005403043296188116,0.826,0.83,0.09421415145353461
967,31,0.005403043296188116,0.826,0.83,0.10915053882175009
968,31,0.005403043296188116,0.826,0.83,0.022118677694033237
969,31,0.005403043296188116,0.826,0.83,0.260086496620096
970,31,0.005403043296188116,0.826,0.83,0.2524579262161066
971,31,0.005403043296188116,0.826,0.83,0.06804175572367098
972,31,0.005403043296188116,0.826,0.83,0.17504232120126165
973,31,0.005403043296188116,0.826,0.83,0.06545992631196962
974,31,0.005403043296188116,0.826,0.83,0.03749040636280536
975,31,0.005403043296188116,0.826,0.83,0.15440836043335665
976,31,0.005403043296188116,0.826,0.83,0.2664600261596024
977,31,0.005403043296188116,0.826,0.83,0.25604622010055567
978,31,0.005403043296188116,0.826,0.83,0.03414855494709354
979,31,0.005403043296188116,0.826,0.83,0.08828017003824672
980,31,0.005403043296188116,0.826,0.83,0.15040217994388708
981,31,0.005403043296188116,0.826,0.83,0.08457193013003152
982,31,0.005403043296188116,0.826,0.83,0.09612103226692871
983,31,0.005403043296188116,0.826,0.83,0.18735552889415882
984,31,0.005403043296188116,0.826,0.83,0.07659779549468088
985,31,0.005403043296188116,0.826,0.83,0.044088226385618705
986,31,0.005403043296188116,0.826,0.83,0.07853053906167981
987,31,0.005403043296188116,0.826,0.83,0.30111311660096823
988,31,0.005403043296188116,0.826,0.83,0.2889620355631054
989,31,0.005403043296188116,0.826,0.83,0.07073961058970349
990,31,0.005403043296188116,0.826,0.83,0.1101418341468074
991,31,0.005403043296188116,0.826,0.83,0.4687788415545876
992,32,0.005299204554408789,0.827,0.83,0.08943127312091095
993,32,0.005299204554408789,0.827,0.83,0.0488560116559112
994,32,0.005299204554408789,0.827,0.83,0.06880161263177023
995,32,0.005299204554408789,0.827,0.83,0.11651985907199577
996,32,0.005299204554408789,0.827,0.83,0.063612591730864
997,32,0.005299204554408789,0.827,0.83,0.2989905863269829
998,32,0.005299204554408789,0.827,0.83,0.08835046396319092
999,32,0.005299204554408789,0.827,0.83,0.061868766176451526
1000,32,0.005299204554408789,0.827,0.83,0.0611149547120809
1001,32,0.005299204554408789,0.827,0.83,0.12641262027456557
1002,32,0.005299204554408789,0.827,0.83,0.28939663661380804
1003,32,0.005299204554408789,0.827,0.83,0.23592406310637978
1004,32,0.005299204554408789,0.827,0.83,0.0689939966783916
1005,32,0.005299204554408789,0.827,0.83,0.03279948283601302
1006,32,0.005299204554408789,0.827,0.83,0.019024919447073654
1007,32,0.005299204554408789,0.827,0.83,0.3092517382179279
1008,32,0.005299204554408789,0.827,0.83,0.06482650445308265
1009,32,0.005299204554408789,0.827,0.83,0.2187614119046667
1010,32,0.005299204554408789,0.827,0.83,0.44238389484197477
1011,32,0.005299204554408789,0.827,0.83,0.1846788279422734
1012,32,0.005299204554408789,0.827,0.83,0.2520258121298979
1013,32,0.005299204554408789,0.827,0.83,0.18036158614703723
1014,32,0.005299204554408789,0.827,0.83,0.202677407910557
1015,32,0.005299204554408789,0.827,0.83,0.28869960454001803
1016,32,0.005299204554408789,0.827,0.83,0.055550691305502435
1017,32,0.005299204554408789,0.827,0.83,0.38253048330471534
1018,32,0.005299204554408789,0.827,0.83,0.017936270213730038
1019,32,0.005299204554408789,0.827,0.83,0.24496562709876485
1020,32,0.005299204554408789,0.827,0.83,0.18723121668715728
1021,32,0.005299204554408789,0.827,0.83,0.09762714595143382
1022,32,0.005299204554408789,0.827,0.83,0.450377852399175
1023,32,0.005299204554408789,0.827,0.83,0.6436023264802212
1024,33,0.005401916940696538,0.831,0.835,0.07721159411540525
1025,33,0.005401916940696538,0.831,0.835,0.13638277582100955
1026,33,0.005401916940696538,0.831,0.835,0.5872472028039281
1027,33,0.005401916940696538,0.831,0.835,0.6048063996778019
1028,33,0.005401916940696538,0.831,0.835,0.3133474452149813
1029,33,0.005401916940696538,0.831,0.835,0.11466538376273878
1030,33,0.005401916940696538,0.831,0.835,0.0896027166075718
1031,33,0.005401916940696538,0.831,0.835,0.19819812658353114
1032,33,0.005401916940696538,0.831,0.835,0.11227879833939527
1033,33,0.005401916940696538,0.831,0.835,0.3180762089970795
1034,33,0.005401916940696538,0.831,0.835,0.363597984349404
1035,33,0.005401916940696538,0.831,0.835,0.21491707835352283
1036,33,0.005401916940696538,0.831,0.835,0.16014437841190216
1037,33,0.005401916940696538,0.831,0.835,0.05862454775213447
1038,33,0.005401916940696538,0.831,0.835,0.10883278522733501
1039,33,0.005401916940696538,0.831,0.835,0.04884516348161769
1040,33,0.005401916940696538,0.831,0.835,0.26572138041321075
1041,33,0.005401916940696538,0.831,0.835,0.26894925653726764
1042,33,0.005401916940696538,0.831,0.835,0.30076719789301404
1043,33,0.005401916940696538,0.831,0.835,0.19737213130239412
1044,33,0.005401916940696538,0.831,0.835,0.03231268039293069
1045,33,0.005401916940696538,0.831,0.835,0.1853647635452365
1046,33,0.005401916940696538,0.831,0.835,0.28586917729684347
1047,33,0.005401916940696538,0.831,0.835,0.10592265374053493
1048,33,0.005401916940696538,0.831,0.835,0.2539590005796487
1049,33,0.005401916940696538,0.831,0.835,0.16345190886432498
1050,33,0.005401916940696538,0.831,0.835,0.15703664995901917
1051,33,0.005401916940696538,0.831,0.835,0.22930140736615032
1052,33,0.005401916940696538,0.831,0.835,0.06911308884633816
1053,33,0.005401916940696538,0.831,0.835,0.11142791868972823
1054,33,0.005401916940696538,0.831,0.835,0.22470606761590708
1055,33,0.005401916940696538,0.831,0.835,0.17489004992260898
1056,34,0.004977682121098042,0.78,0.795,0.09027114525925073
1057,34,0.004977682121098042,0.78,0.795,0.13081673429571444
1058,34,0.004977682121098042,0.78,0.795,0.2719500355096566
1059,34,0.004977682121098042,0.78,0.795,0.049497826959909494
1060,34,0.004977682121098042,0.78,0.795,0.060021349786563954
1061,34,0.004977682121098042,0.78,0.795,0.1722882031447871
1062,34,0.004977682121098042,0.78,0.795,0.2164121144004239
1063,34,0.004977682121098042,0.78,0.795,0.03413849464338305
1064,34,0.004977682121098042,0.78,0.795,0.0641808201146515
1065,34,0.004977682121098042,0.78,0.795,0.036206329217244454
1066,34,0.004977682121098042,0.78,0.795,0.09520531141492658
1067,34,0.004977682121098042,0.78,0.795,0.14783483070771256
1068,34,0.004977682121098042,0.78,0.795,0.034007683560370476
1069,34,0.004977682121098042,0.78,0.795,0.20755901637331467
1070,34,0.004977682121098042,0.78,0.795,0.1616322342373868
1071,34,0.004977682121098042,0.78,0.795,0.054103099677649036
1072,34,0.004977682121098042,0.78,0.795,0.11214988462117458
1073,34,0.004977682121098042,0.78,0.795,0.09253503683146982
1074,34,0.004977682121098042,0.78,0.795,0.07030640642480553
1075,34,0.004977682121098042,0.78,0.795,0.09382049965865995
1076,34,0.004977682121098042,0.78,0.795,0.4469015132223512
1077,34,0.004977682121098042,0.78,0.795,0.08575698671859573
1078,34,0.004977682121098042,0.78,0.795,0.08136510066602057
1079,34,0.004977682121098042,0.78,0.795,0.08393329380274263
1080,34,0.004977682121098042,0.78,0.795,0.08830981169241947
1081,34,0.004977682121098042,0.78,0.795,0.08811301032680259
1082,34,0.004977682121098042,0.78,0.795,0.03858276139783678
1083,34,0.004977682121098042,0.78,0.795,0.17022744626615255
1084,34,0.004977682121098042,0.78,0.795,0.17965994527203766
1085,34,0.004977682121098042,0.78,0.795,0.24262304125442116
1086,34,0.004977682121098042,0.78,0.795,0.053191504865664485
1087,34,0.004977682121098042,0.78,0.795,0.22521628077001998
1088,35,0.005019169131293893,0.831,0.83,0.31482007042594473
1089,35,0.005019169131293893,0.831,0.83,0.08775720773923748
1090,35,0.005019169131293893,0.831,0.83,0.07399759497051261
1091,35,0.005019169131293893,0.831,0.83,0.05291396530513597
1092,35,0.005019169131293893,0.831,0.83,0.17670906428075867
1093,35,0.005019169131293893,0.831,0.83,0.3957424470473597
1094,35,0.005019169131293893,0.831,0.83,0.15916297995308665
1095,35,0.005019169131293893,0.831,0.83,0.36467293220111857
1096,35,0.005019169131293893,0.831,0.83,0.03847246030459936
1097,35,0.005019169131293893,0.831,0.83,0.03472687899431132
1098,35,0.005019169131293893,0.831,0.83,0.13223010461410584
1099,35,0.005019169131293893,0.831,0.83,0.5069856832502175
1100,35,0.005019169131293893,0.831,0.83,0.35442499172563097
1101,35,0.005019169131293893,0.831,0.83,0.21945244130867117
1102,35,0.005019169131293893,0.831,0.83,0.05879454377620749
1103,35,0.005019169131293893,0.831,0.83,0.18024942020833
1104,35,0.005019169131293893,0.831,0.83,0.09315889153433618
1105,35,0.005019169131293893,0.831,0.83,0.09333882764726206
1106,35,0.005019169131293893,0.831,0.83,0.10949527678618513
1107,35,0.005019169131293893,0.831,0.83,0.18749338805971277
1108,35,0.005019169131293893,0.831,0.83,0.07322351161032868
1109,35,0.005019169131293893,0.831,0.83,0.17641937305598354
1110,35,0.005019169131293893,0.831,0.83,0.05475059832101413
1111,35,0.005019169131293893,0.831,0.83,0.21836696628739408
1112,35,0.005019169131293893,0.831,0.83,0.08212908876581149
1113,35,0.005019169131293893,0.831,0.83,0.255242648699736
1114,35,0.005019169131293893,0.831,0.83,0.02346836133965872
1115,35,0.005019169131293893,0.831,0.83,0.03166839693542164
1116,35,0.005019169131293893,0.831,0.83,0.06557164648242698
1117,35,0.005019169131293893,0.831,0.83,0.22160095651596215
1118,35,0.005019169131293893,0.831,0.83,0.05646433070931527
1119,35,0.005019169131293893,0.831,0.83,0.08225695199852961
1120,36,0.00487052109837532,0.837,0.835,0.10497482452494715
1121,36,0.00487052109837532,0.837,0.835,0.1095794072605985
1122,36,0.00487052109837532,0.837,0.835,0.0441228400797256
1123,36,0.00487052109837532,0.837,0.835,0.19642717124210643
1124,36,0.00487052109837532,0.837,0.835,0.058350256442129565
1125,36,0.00487052109837532,0.837,0.835,0.11640395975111752
1126,36,0.00487052109837532,0.837,0.835,0.3672730537919342
1127,36,0.00487052109837532,0.837,0.835,0.13812136883783926
1128,36,0.00487052109837532,0.837,0.835,0.07599595950277818
1129,36,0.00487052109837532,0.837,0.835,0.04378146563438769
1130,36,0.00487052109837532,0.837,0.835,0.34458315906502174
1131,36,0.00487052109837532,0.837,0.835,0.1293517405576407
1132,36,0.00487052109837532,0.837,0.835,0.24840296426037298
1133,36,0.00487052109837532,0.837,0.835,0.19556431414255435
1134,36,0.00487052109837532,0.837,0.835,0.2565726028558487
1135,36,0.00487052109837532,0.837,0.835,0.1595148172569137
1136,36,0.00487052109837532,0.837,0.835,0.12624458256393026
1137,36,0.00487052109837532,0.837,0.835,0.04168561857761954
1138,36,0.00487052109837532,0.837,0.835,0.1414281068805684
1139,36,0.00487052109837532,0.837,0.835,0.29152018066748325
1140,36,0.00487052109837532,0.837,0.835,0.10786197899936856
1141,36,0.00487052109837532,0.837,0.835,0.16037871981937804
1142,36,0.00487052109837532,0.837,0.835,0.07031451674973432
1143,36,0.00487052109837532,0.837,0.835,0.1045637021651983
1144,36,0.00487052109837532,0.837,0.835,0.15927037605234964
1145,36,0.00487052109837532,0.837,0.835,0.15894542936722872
1146,36,0.00487052109837532,0.837,0.835,0.30660911179302885
1147,36,0.00487052109837532,0.837,0.835,0.2196468601901709
1148,36,0.00487052109837532,0.837,0.835,0.10483416637074039
1149,36,0.00487052109837532,0.837,0.835,0.3054482748286311
1150,36,0.00487052109837532,0.837,0.835,0.038382249752204986
1151,36,0.00487052109837532,0.837,0.835,0.15745987694270672
1152,37,0.004791049584746361,0.836,0.84,0.1624601127920594
1153,37,0.004791049584746361,0.836,0.84,0.17646133308414294
1154,37,0.004791049584746361,0.836,0.84,0.061470540812811586
1155,37,0.004791049584746361,0.836,0.84,0.3138847952402862
1156,37,0.004791049584746361,0.836,0.84,0.14339438464202806
1157,37,0.004791049584746361,0.836,0.84,0.02847924712008504
1158,37,0.004791049584746361,0.836,0.84,0.05308689105625838
1159,37,0.004791049584746361,0.836,0.84,0.06828337574303707
1160,37,0.004791049584746361,0.836,0.84,0.27542613265606997
1161,37,0.004791049584746361,0.836,0.84,0.1209442513213795
1162,37,0.004791049584746361,0.836,0.84,0.1761090251298459
1163,37,0.004791049584746361,0.836,0.84,0.12280408806802685
1164,37,0.004791049584746361,0.836,0.84,0.07243749852481031
1165,37,0.004791049584746361,0.836,0.84,0.020682887263003075
1166,37,0.004791049584746361,0.836,0.84,0.19060771090407663
1167,37,0.004791049584746361,0.836,0.84,0.03540258530558722
1168,37,0.004791049584746361,0.836,0.84,0.033497296623222754
1169,37,0.004791049584746361,0.836,0.84,0.1571596645161694
1170,37,0.004791049584746361,0.836,0.84,0.19197080607932568
1171,37,0.004791049584746361,0.836,0.84,0.21625678526010078
1172,37,0.004791049584746361,0.836,0.84,0.23213423400089991
1173,37,0.004791049584746361,0.836,0.84,0.32244262054553524
1174,37,0.004791049584746361,0.836,0.84,0.2847736206412621
1175,37,0.004791049584746361,0.836,0.84,0.21866250225680633
1176,37,0.004791049584746361,0.836,0.84,0.10999460528623545
1177,37,0.004791049584746361,0.836,0.84,0.07771714696955244
1178,37,0.004791049584746361,0.836,0.84,0.22815611195410823
1179,37,0.004791049584746361,0.836,0.84,0.30213093962549525
1180,37,0.004791049584746361,0.836,0.84,0.027898899360368653
1181,37,0.004791049584746361,0.836,0.84,0.0385515481743721
1182,37,0.004791049584746361,0.836,0.84,0.04553985583303604
1183,37,0.004791049584746361,0.836,0.84,0.3363102201835717
1184,38,0.004742713833227753,0.839,0.855,0.20236534049985763
1185,38,0.004742713833227753,0.839,0.855,0.060227278281846444
1186,38,0.004742713833227753,0.839,0.855,0.23025652586800863
1187,38,0.004742713833227753,0.839,0.855,0.04689820185151607
1188,38,0.004742713833227753,0.839,0.855,0.09999603159499298
1189,38,0.004742713833227753,0.839,0.855,0.09256371957087028
1190,38,0.004742713833227753,0.839,0.855,0.04993238554577491
1191,38,0.004742713833227753,0.839,0.855,0.0781765487982752
1192,38,0.004742713833227753,0.839,0.855,0.08882362473907454
1193,38,0.004742713833227753,0.839,0.855,0.21709709459690127
1194,38,0.004742713833227753,0.839,0.855,0.09793586660208675
1195,38,0.004742713833227753,0.839,0.855,0.19722668188741255
1196,38,0.004742713833227753,0.839,0.855,0.12372865656214957
1197,38,0.004742713833227753,0.839,0.855,0.10861044577504457
1198,38,0.004742713833227753,0.839,0.855,0.058756133877347606
1199,38,0.004742713833227753,0.839,0.855,0.21914427230924535
1200,38,0.004742713833227753,0.839,0.855,0.1742050429881689
1201,38,0.004742713833227753,0.839,0.855,0.07475063664794618
1202,38,0.004742713833227753,0.839,0.855,0.039727672819162306
1203,38,0.004742713833227753,0.839,0.855,0.05673360206523595
1204,38,0.004742713833227753,0.839,0.855,0.20389657684451715
1205,38,0.004742713833227753,0.839,0.855,0.15430597729190723
1206,38,0.004742713833227753,0.839,0.855,0.12438891846156319
1207,38,0.004742713833227753,0.839,0.855,0.08759945302376675
1208,38,0.004742713833227753,0.839,0.855,0.16190705443330927
1209,38,0.004742713833227753,0.839,0.855,0.17759516379837437
1210,38,0.004742713833227753,0.839,0.855,0.06168639099115691
1211,38,0.004742713833227753,0.839,0.855,0.2681491553217602
1212,38,0.004742713833227753,0.839,0.855,0.30170903250064063
1213,38,0.004742713833227753,0.839,0.855,0.5363857984635401
1214,38,0.004742713833227753,0.839,0.855,0.37493288496991806
1215,38,0.004742713833227753,0.839,0.855,0.15043916589805773
1216,39,0.004658822245895863,0.857,0.86,0.12594958379932067
1217,39,0.004658822245895863,0.857,0.86,0.33227244586836635
1218,39,0.004658822245895863,0.857,0.86,0.3084234034264217
1219,39,0.004658822245895863,0.857,0.86,0.3116268163851164
1220,39,0.004658822245895863,0.857,0.86,0.03485382505501398
1221,39,0.004658822245895863,0.857,0.86,0.12676556714799483
1222,39,0.004658822245895863,0.857,0.86,0.05556918371887185
1223,39,0.004658822245895863,0.857,0.86,0.2835946682329075
1224,39,0.004658822245895863,0.857,0.86,0.07620110543938505
1225,39,0.004658822245895863,0.857,0.86,0.07282528451140895
1226,39,0.004658822245895863,0.857,0.86,0.05792414830444813
1227,39,0.004658822245895863,0.857,0.86,0.04717713212815386
1228,39,0.004658822245895863,0.857,0.86,0.06852162331479496
1229,39,0.004658822245895863,0.857,0.86,0.06898164703025114
1230,39,0.004658822245895863,0.857,0.86,0.0694630865388552
1231,39,0.004658822245895863,0.857,0.86,0.11658300555625874
1232,39,0.004658822245895863,0.857,0.86,0.16216421770717837
1233,39,0.004658822245895863,0.857,0.86,0.07470038369054158
1234,39,0.004658822245895863,0.857,0.86,0.19933029450640433
